trial_id,edge_detection_ms,identity_fusion_ms,policy_reasoning_ms,soar_execution_ms,total_e2e_latency_ms
101,3.350400016643107,0.0021999876480549574,0.05639999289996922,0.12119999155402184,3.530199988745153
102,2.7412000054027885,0.001900014467537403,0.06319998647086322,0.11640001321211457,2.9227000195533037
103,2.0705999922938645,0.0018999853637069464,0.0577000027988106,0.10510001447983086,2.235299994936213
104,1.4481999969575554,0.001200009137392044,0.032899988582357764,0.07450001430697739,1.5568000089842826
105,2.564499998698011,0.0016999838408082724,0.06350001785904169,0.12959999730810523,2.7592999977059662
106,2.569700009189546,0.0018999853637069464,0.055100012104958296,0.11249998351559043,2.739199990173802
107,2.8566000110004097,0.0021999876480549574,0.06359998951666057,0.13440000475384295,3.056799992918968
108,3.6813000042457134,0.0027999922167509794,0.07639999967068434,0.17860002117231488,3.9391000173054636
109,4.35450000804849,0.0022999884095042944,0.0813000078778714,0.13440000475384295,4.572500009089708
110,3.583199984859675,0.002400018274784088,0.0720999960321933,0.17179999849759042,3.829499997664243
111,4.226099990773946,0.002400018274784088,0.06999998004175723,0.13860000763088465,4.437099996721372
112,3.3668999967630953,0.002100015990436077,0.06309998570941389,0.12770001194439828,3.5598000104073435
113,3.3313999883830547,0.0027999922167509794,0.07180002285167575,0.14709998504258692,3.5530999884940684
114,3.563799982657656,0.00200001522898674,0.06809999467805028,0.09280000813305378,3.726700000697747
115,2.0859999931417406,0.0015999830793589354,0.057199998991563916,0.12340000830590725,2.2681999835185707
116,2.4492999946232885,0.001800013706088066,0.05599998985417187,0.11409999569877982,2.6211999938823283
117,4.026200011139736,0.0024999899324029684,0.09430001955479383,0.1438999897800386,4.266900010406971
118,7.302499987417832,0.002200016751885414,0.07589999586343765,0.23669999791309237,7.6172999979462475
119,3.307700011646375,0.0021999876480549574,0.06389999180100858,0.2072000061161816,3.58099999721162
120,2.825300005497411,0.0017999846022576094,0.0686999992467463,0.13240001862868667,3.0282000079751015
121,5.165899987332523,0.002100015990436077,0.0701999815646559,0.12710000737570226,5.365299992263317
122,2.402999991318211,0.001800013706088066,0.06580000626854599,0.16480000340379775,2.6354000146966428
123,4.091699986020103,0.001900014467537403,0.06489999941550195,0.1255999959539622,4.284099995857105
124,2.657300006831065,0.0016999838408082724,0.06620000931434333,0.1196000084746629,2.8448000084608793
125,6.237299996428192,0.005299982149153948,0.1416000013705343,0.15259999781847,6.53679997776635
126,3.2730000093579292,0.0028999929782003164,0.09560000034980476,0.18400000408291817,3.5555000067688525
127,2.534799976274371,0.00200001522898674,0.07069998537190259,0.16350002260878682,2.7709999994840473
128,4.998100019292906,0.0023999891709536314,0.07259999983943999,0.1432000135537237,5.216300021857023
129,3.07880001491867,0.0021999876480549574,0.072900002123788,0.12959999730810523,3.2835000019986182
130,3.384399984497577,0.001900014467537403,0.07169999298639596,0.11350002023391426,3.5715000121854246
131,2.431500004604459,0.001700012944638729,0.061799975810572505,0.10010000551119447,2.5950999988708645
132,3.9795999764464796,0.001900014467537403,0.07069998537190259,0.12320000678300858,4.175399983068928
133,3.9173999975901097,0.004799978341907263,0.09090002276934683,0.1270999782718718,4.140199976973236
134,4.6094999997876585,0.002900022082030773,0.08229998638853431,0.14170000213198364,4.836400010390207
135,7.5835999741684645,0.003400025889277458,0.35099999513477087,0.22829999215900898,8.166299987351522
136,7.256600016262382,0.0024999899324029684,0.07810001261532307,0.15429998165927827,7.491500000469387
137,3.7650000012945384,0.0026999914553016424,0.07450001430697739,0.19439999596215785,4.036600003018975
138,3.947399993194267,0.0027999922167509794,0.08250001701526344,0.1604999997653067,4.193200002191588
139,3.7631000159308314,0.0028999929782003164,0.08090000483207405,0.1531000016257167,4.0000000153668225
140,3.7035999994259328,0.003200024366378784,0.10029997793026268,0.21359999664127827,4.0206999983638525
141,3.3174999989569187,0.00200001522898674,0.07059998461045325,0.14069999451749027,3.530799993313849
142,2.988099993672222,0.0040000013541430235,0.11860000086016953,0.24610001128166914,3.3568000071682036
143,2.881399996113032,0.0026999914553016424,0.08700002217665315,0.14819999341852963,3.1193000031635165
144,3.793200012296438,0.0024999899324029684,0.07730000652372837,0.14719998580403626,4.020199994556606
145,2.7378000086173415,0.0019999861251562834,0.07529999129474163,0.11930000619031489,2.9343999922275543
146,2.914399985456839,0.00300002284348011,0.13269999180920422,0.34339999547228217,3.3934999955818057
147,3.16330001805909,0.0022999884095042944,0.08030000026337802,0.18780000391416252,3.4337000106461346
148,5.913000000873581,0.0042000028770416975,0.12919999426230788,0.2868000010494143,6.333199999062344
149,7.435000006807968,0.002100015990436077,0.06809999467805028,0.12909999350085855,7.634300010977313
150,3.404399991268292,0.007300026481971145,0.16649998724460602,0.30419998802244663,3.882399993017316
151,3.007499995874241,0.0020999868866056204,0.0675999908708036,0.1404000213369727,3.217599994968623
152,3.7409999931696802,0.0026999914553016424,0.07830001413822174,0.15869998605921865,3.9806999848224223
153,2.8898999735247344,0.002600019797682762,0.07869998808018863,0.15460001304745674,3.1257999944500625
154,4.902499989839271,0.0022999884095042944,0.07610002649016678,0.13819997548125684,5.119099980220199
155,2.0604000019375235,0.0018999853637069464,0.057600002037361264,0.11890000314451754,2.2387999924831092
156,4.424399987328798,0.002100015990436077,0.06379999103955925,0.11980000999756157,4.6101000043563545
157,2.161899989005178,0.0019999861251562834,0.0585000088904053,0.10939998901449144,2.3317999730352312
158,3.484399989247322,0.0019999861251562834,0.07440001354552805,0.15119998715817928,3.7119999760761857
159,2.9362000059336424,0.0018999853637069464,0.05840000812895596,0.13490000856108963,3.131400007987395
160,4.6375999809242785,0.002800021320581436,0.07909999112598598,0.15730000450275838,4.876799997873604
161,4.297699982998893,0.002600019797682762,0.08229998638853431,0.152299995534122,4.534899984719232
162,3.06099999579601,0.0023999891709536314,0.08170001092366874,0.1412999990861863,3.2863999949768186
163,2.737000002525747,0.0043000036384910345,0.0686999992467463,0.11799999629147351,2.9280000017024577
164,3.3042000140994787,0.0034999975468963385,0.1168999879155308,0.2970999921672046,3.7216999917291105
